INFO:root:FileData(name='All Users', extension='', is_directory=True, parent_directory='C:/Users/')
INFO:root:FileData(name='strings.xml', extension='.fr', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.hr', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.hu', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.hu_cd', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.id', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.il', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.it', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.ja', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.ka', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.ko', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.lt', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.lv', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.mn', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.nl', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.pl', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.pt', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.ro', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.ru', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.sl', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.sr', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.sv', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.tr', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.uk', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.vi', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='strings.xml', extension='.zh', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='support_form.html', extension='.xslt', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='support_form_ok.html', extension='.xslt', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='templates_aw_online_activation', extension='.xslt', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='templates_start', extension='.xslt', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='top_menu', extension='.xslt', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='url-encode', extension='.xslt', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper', extension='.css', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.ar', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.az', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.bg', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.cs', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.de', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.el', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.en', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.es', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.et', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.fi', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.fr', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.hr', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.hu', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.hu_cd', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.id', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.il', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.it', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.ja', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.ka', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.ko', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.lt', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.lv', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.mn', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.nl', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.pl', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.pt', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.ro', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.sl', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.sr', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.sv', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.tr', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.uk', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.vi', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='wrapper.css', extension='.zh', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='3922', extension='', is_directory=True, parent_directory='C:/Users/All Users\\AlawarWrapper\\content')
INFO:root:FileData(name='6161', extension='', is_directory=True, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922')
INFO:root:FileData(name='download', extension='', is_directory=True, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161')
INFO:root:FileData(name='billing', extension='.xml', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\download')
INFO:root:FileData(name='billing.xml', extension='.full', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\download')
INFO:root:FileData(name='config', extension='.xml', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\download')
INFO:root:FileData(name='settings', extension='.xml', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\download')
INFO:root:FileData(name='wrapper_data', extension='.xml', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\download')
INFO:root:FileData(name='union', extension='.xml', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161')
INFO:root:FileData(name='wdata', extension='', is_directory=True, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161')
INFO:root:FileData(name='summer2009agsn_rv3', extension='', is_directory=True, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata')
INFO:root:FileData(name='3.1.3.1300', extension='', is_directory=True, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3')
INFO:root:FileData(name='cert_activation', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='email_activation', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='frame', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='games', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='ieframe_tab0', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='ieframe_tab0nofooter', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='ieframe_tab1', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='ieframe_tab2', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='ieframe_tab3', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='ieframe_tab4', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='no_connect', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_alipay', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_avangate', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_aw_online_activation', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_aw_subscription', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_aw_subscription_info', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_aw_subscription_v2', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_boacompra', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_boacompra_positivo', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_boacompra_sms', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_boleto', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_cards', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_cards_info', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_direct_debet', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_djuice', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_enter_key', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_gate2play', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_igame', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_ipko', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_kwedit', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_lotus', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_more', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_more_info', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_mtransfer', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_novotelecom', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_paynet', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_paypal', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_rewardspay', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_safe_cart', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_seven_eleven', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_sms', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_sms_djuice', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_sms_ppc', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_sms_ptterms', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_terminal', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_trialpay', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_uol', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_vcards', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_vio', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_virgopass', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_wavepoint', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_wm', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_wmyandex', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_xsollacards', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_xsollaother', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_xsollapaypal', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_xsollasms', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_xsollasms2', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_yandex', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_yetipay', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='register', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='register_ie', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='register_wr', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='rentsoft_error', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='start_registered', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='start_unregistered', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='support_form', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\3922\\6161\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
